Date,Open,High,Low,Close*,Adj Close**
29-Apr-10,"1,193.30","1,209.36","1,193.30","1,206.78","1,206.78"
30-Apr-10,"1,206.77","1,207.99","1,186.32","1,186.69","1,186.69"
3-May-10,"1,188.58","1,205.13","1,188.58","1,202.26","1,202.26"
4-May-10,"1,197.50","1,197.50","1,168.12","1,173.60","1,173.60"
5-May-10,"1,169.24","1,175.95","1,158.15","1,165.87","1,165.87"
6-May-10,"1,164.38","1,167.58","1,065.79","1,128.15","1,128.15"
7-May-10,"1,127.04","1,135.13","1,094.15","1,110.88","1,110.88"
10-May-10,"1,122.27","1,163.85","1,122.27","1,159.73","1,159.73"
11-May-10,"1,156.39","1,170.48","1,147.71","1,155.79","1,155.79"
12-May-10,"1,155.43","1,172.87","1,155.43","1,171.67","1,171.67"
13-May-10,"1,170.04","1,173.57","1,156.14","1,157.44","1,157.44"
14-May-10,"1,157.19","1,157.19","1,126.14","1,135.68","1,135.68"
17-May-10,"1,136.52","1,141.88","1,114.96","1,136.94","1,136.94"
18-May-10,"1,138.78","1,148.66","1,117.20","1,120.80","1,120.80"
19-May-10,"1,119.57","1,124.27","1,100.66","1,115.05","1,115.05"
20-May-10,"1,107.34","1,107.34","1,071.58","1,071.59","1,071.59"
21-May-10,"1,067.26","1,090.16","1,055.90","1,087.69","1,087.69"
24-May-10,"1,084.78","1,089.95","1,072.70","1,073.65","1,073.65"
25-May-10,"1,067.42","1,074.75","1,040.78","1,074.03","1,074.03"
26-May-10,"1,075.51","1,090.75","1,065.59","1,067.95","1,067.95"
27-May-10,"1,074.27","1,103.52","1,074.27","1,103.06","1,103.06"
28-May-10,"1,102.59","1,102.59","1,084.78","1,089.41","1,089.41"
1-Jun-10,"1,087.30","1,094.77","1,069.89","1,070.71","1,070.71"
2-Jun-10,"1,073.01","1,098.56","1,072.03","1,098.38","1,098.38"
3-Jun-10,"1,098.82","1,105.67","1,091.81","1,102.83","1,102.83"
4-Jun-10,"1,098.43","1,098.43","1,060.50","1,064.88","1,064.88"
7-Jun-10,"1,065.84","1,071.36","1,049.86","1,050.47","1,050.47"
8-Jun-10,"1,050.81","1,063.15","1,042.17","1,062.00","1,062.00"
9-Jun-10,"1,062.75","1,077.74","1,052.25","1,055.69","1,055.69"
10-Jun-10,"1,058.77","1,087.85","1,058.77","1,086.84","1,086.84"
11-Jun-10,"1,082.65","1,092.25","1,077.12","1,091.60","1,091.60"
14-Jun-10,"1,095.00","1,105.91","1,089.03","1,089.63","1,089.63"
15-Jun-10,"1,091.21","1,115.59","1,091.21","1,115.23","1,115.23"
16-Jun-10,"1,114.02","1,118.74","1,107.13","1,114.61","1,114.61"
17-Jun-10,"1,115.98","1,117.72","1,105.87","1,116.04","1,116.04"
18-Jun-10,"1,116.16","1,121.01","1,113.93","1,117.51","1,117.51"
21-Jun-10,"1,122.79","1,131.23","1,108.24","1,113.20","1,113.20"
22-Jun-10,"1,113.90","1,118.50","1,094.18","1,095.31","1,095.31"
23-Jun-10,"1,095.57","1,099.64","1,085.31","1,092.04","1,092.04"
24-Jun-10,"1,090.93","1,090.93","1,071.60","1,073.69","1,073.69"
25-Jun-10,"1,075.10","1,083.56","1,067.89","1,076.76","1,076.76"
28-Jun-10,"1,077.50","1,082.60","1,071.45","1,074.57","1,074.57"
29-Jun-10,"1,071.10","1,071.10","1,035.18","1,041.24","1,041.24"
30-Jun-10,"1,040.56","1,048.08","1,028.33","1,030.71","1,030.71"
1-Jul-10,"1,031.10","1,033.58","1,010.91","1,027.37","1,027.37"
2-Jul-10,"1,027.65","1,032.95","1,015.93","1,022.58","1,022.58"
6-Jul-10,"1,028.09","1,042.50","1,018.35","1,028.06","1,028.06"
7-Jul-10,"1,028.54","1,060.89","1,028.54","1,060.27","1,060.27"
8-Jul-10,"1,062.92","1,071.25","1,058.24","1,070.25","1,070.25"
9-Jul-10,"1,070.50","1,078.16","1,068.10","1,077.96","1,077.96"
12-Jul-10,"1,077.23","1,080.78","1,070.45","1,078.75","1,078.75"
13-Jul-10,"1,080.65","1,099.46","1,080.65","1,095.34","1,095.34"
14-Jul-10,"1,095.61","1,099.08","1,087.68","1,095.17","1,095.17"
15-Jul-10,"1,094.46","1,098.66","1,080.53","1,096.48","1,096.48"
16-Jul-10,"1,093.85","1,093.85","1,063.32","1,064.88","1,064.88"
19-Jul-10,"1,066.85","1,074.70","1,061.11","1,071.25","1,071.25"
20-Jul-10,"1,064.53","1,083.94","1,056.88","1,083.48","1,083.48"
21-Jul-10,"1,086.67","1,088.96","1,065.25","1,069.59","1,069.59"
22-Jul-10,"1,072.14","1,097.50","1,072.14","1,093.67","1,093.67"
23-Jul-10,"1,092.17","1,103.73","1,087.88","1,102.66","1,102.66"
26-Jul-10,"1,102.89","1,115.01","1,101.30","1,115.01","1,115.01"
27-Jul-10,"1,117.36","1,120.95","1,109.78","1,113.84","1,113.84"
28-Jul-10,"1,112.84","1,114.66","1,103.11","1,106.13","1,106.13"
29-Jul-10,"1,108.07","1,115.90","1,092.82","1,101.53","1,101.53"
30-Jul-10,"1,098.44","1,106.44","1,088.01","1,101.60","1,101.60"
2-Aug-10,"1,107.53","1,127.30","1,107.53","1,125.86","1,125.86"
3-Aug-10,"1,125.34","1,125.44","1,116.76","1,120.46","1,120.46"
4-Aug-10,"1,121.06","1,128.75","1,119.46","1,127.24","1,127.24"
5-Aug-10,"1,125.78","1,126.56","1,118.81","1,125.81","1,125.81"
6-Aug-10,"1,122.07","1,123.06","1,107.17","1,121.64","1,121.64"
9-Aug-10,"1,122.80","1,129.24","1,120.91","1,127.79","1,127.79"
10-Aug-10,"1,122.92","1,127.16","1,111.58","1,121.06","1,121.06"
11-Aug-10,"1,116.89","1,116.89","1,088.55","1,089.47","1,089.47"
12-Aug-10,"1,081.48","1,086.72","1,076.69","1,083.61","1,083.61"
13-Aug-10,"1,082.22","1,086.25","1,079.00","1,079.25","1,079.25"
16-Aug-10,"1,077.49","1,082.62","1,069.49","1,079.38","1,079.38"
17-Aug-10,"1,081.16","1,100.14","1,081.16","1,092.54","1,092.54"
18-Aug-10,"1,092.08","1,099.77","1,085.76","1,094.16","1,094.16"
19-Aug-10,"1,092.44","1,092.44","1,070.66","1,075.63","1,075.63"
20-Aug-10,"1,075.63","1,075.63","1,063.91","1,071.69","1,071.69"
23-Aug-10,"1,073.36","1,081.58","1,067.08","1,067.36","1,067.36"
24-Aug-10,"1,063.20","1,063.20","1,046.68","1,051.87","1,051.87"
25-Aug-10,"1,048.98","1,059.38","1,039.83","1,055.33","1,055.33"
26-Aug-10,"1,056.28","1,061.45","1,045.40","1,047.22","1,047.22"
27-Aug-10,"1,049.27","1,065.21","1,039.70","1,064.59","1,064.59"
30-Aug-10,"1,062.90","1,064.40","1,048.79","1,048.92","1,048.92"
31-Aug-10,"1,046.88","1,055.14","1,040.88","1,049.33","1,049.33"
1-Sep-10,"1,049.72","1,081.30","1,049.72","1,080.29","1,080.29"
2-Sep-10,"1,080.66","1,090.10","1,080.39","1,090.10","1,090.10"
3-Sep-10,"1,093.61","1,105.10","1,093.61","1,104.51","1,104.51"
7-Sep-10,"1,102.60","1,102.60","1,091.15","1,091.84","1,091.84"
8-Sep-10,"1,092.36","1,103.26","1,092.36","1,098.87","1,098.87"
9-Sep-10,"1,101.15","1,110.27","1,101.15","1,104.18","1,104.18"
10-Sep-10,"1,104.57","1,110.88","1,103.92","1,109.55","1,109.55"
13-Sep-10,"1,113.38","1,123.87","1,113.38","1,121.90","1,121.90"
14-Sep-10,"1,121.16","1,127.36","1,115.58","1,121.10","1,121.10"
15-Sep-10,"1,119.43","1,126.46","1,114.63","1,125.07","1,125.07"
16-Sep-10,"1,123.89","1,125.44","1,118.88","1,124.66","1,124.66"
17-Sep-10,"1,126.39","1,131.47","1,122.43","1,125.59","1,125.59"
20-Sep-10,"1,126.57","1,144.86","1,126.57","1,142.71","1,142.71"
21-Sep-10,"1,142.82","1,148.59","1,136.22","1,139.78","1,139.78"
22-Sep-10,"1,139.49","1,144.38","1,131.58","1,134.28","1,134.28"
23-Sep-10,"1,131.10","1,136.77","1,122.79","1,124.83","1,124.83"
24-Sep-10,"1,131.69","1,148.90","1,131.69","1,148.67","1,148.67"
27-Sep-10,"1,148.64","1,149.92","1,142.00","1,142.16","1,142.16"
28-Sep-10,"1,142.31","1,150.00","1,132.09","1,147.70","1,147.70"
29-Sep-10,"1,146.75","1,148.63","1,140.26","1,144.73","1,144.73"
30-Sep-10,"1,145.97","1,157.16","1,136.08","1,141.20","1,141.20"
1-Oct-10,"1,143.49","1,150.30","1,139.42","1,146.24","1,146.24"
4-Oct-10,"1,144.96","1,148.16","1,131.87","1,137.03","1,137.03"
5-Oct-10,"1,140.68","1,162.76","1,140.68","1,160.75","1,160.75"
6-Oct-10,"1,159.81","1,162.33","1,154.85","1,159.97","1,159.97"
7-Oct-10,"1,161.57","1,163.87","1,151.41","1,158.06","1,158.06"
8-Oct-10,"1,158.36","1,167.73","1,155.58","1,165.15","1,165.15"
11-Oct-10,"1,165.32","1,168.68","1,162.02","1,165.32","1,165.32"
12-Oct-10,"1,164.28","1,172.58","1,155.71","1,169.77","1,169.77"
13-Oct-10,"1,171.32","1,184.38","1,171.32","1,178.10","1,178.10"
14-Oct-10,"1,177.82","1,178.89","1,166.71","1,173.81","1,173.81"
15-Oct-10,"1,177.47","1,181.20","1,167.12","1,176.19","1,176.19"
18-Oct-10,"1,176.83","1,185.53","1,174.55","1,184.71","1,184.71"
19-Oct-10,"1,178.64","1,178.64","1,159.71","1,165.90","1,165.90"
20-Oct-10,"1,166.74","1,182.94","1,166.74","1,178.17","1,178.17"
21-Oct-10,"1,179.82","1,189.43","1,171.17","1,180.26","1,180.26"
22-Oct-10,"1,180.52","1,183.93","1,178.99","1,183.08","1,183.08"
25-Oct-10,"1,184.74","1,196.14","1,184.74","1,185.62","1,185.62"
26-Oct-10,"1,184.88","1,187.11","1,177.72","1,185.64","1,185.64"
27-Oct-10,"1,183.84","1,183.84","1,171.70","1,182.45","1,182.45"
28-Oct-10,"1,184.47","1,189.53","1,177.10","1,183.78","1,183.78"
29-Oct-10,"1,183.87","1,185.46","1,179.70","1,183.26","1,183.26"
1-Nov-10,"1,185.71","1,195.81","1,177.65","1,184.38","1,184.38"
2-Nov-10,"1,187.86","1,195.88","1,187.86","1,193.57","1,193.57"
3-Nov-10,"1,193.79","1,198.30","1,183.56","1,197.96","1,197.96"
4-Nov-10,"1,198.34","1,221.25","1,198.34","1,221.06","1,221.06"
5-Nov-10,"1,221.20","1,227.08","1,220.29","1,225.85","1,225.85"
8-Nov-10,"1,223.24","1,224.57","1,217.55","1,223.25","1,223.25"
9-Nov-10,"1,223.59","1,226.84","1,208.94","1,213.40","1,213.40"
10-Nov-10,"1,213.14","1,218.75","1,204.33","1,218.71","1,218.71"
11-Nov-10,"1,213.04","1,215.45","1,204.49","1,213.54","1,213.54"
12-Nov-10,"1,209.07","1,210.50","1,194.08","1,199.21","1,199.21"
15-Nov-10,"1,200.44","1,207.43","1,197.15","1,197.75","1,197.75"
16-Nov-10,"1,194.79","1,194.79","1,173.00","1,178.34","1,178.34"
17-Nov-10,"1,178.33","1,183.56","1,175.82","1,178.59","1,178.59"
18-Nov-10,"1,183.75","1,200.29","1,183.75","1,196.69","1,196.69"
19-Nov-10,"1,196.12","1,199.97","1,189.44","1,199.73","1,199.73"
22-Nov-10,"1,198.07","1,198.94","1,184.58","1,197.84","1,197.84"
23-Nov-10,"1,192.51","1,192.51","1,176.91","1,180.73","1,180.73"
24-Nov-10,"1,183.70","1,198.62","1,183.70","1,198.35","1,198.35"
26-Nov-10,"1,194.16","1,194.16","1,186.93","1,189.40","1,189.40"
29-Nov-10,"1,189.08","1,190.34","1,173.64","1,187.76","1,187.76"
30-Nov-10,"1,182.96","1,187.40","1,174.14","1,180.55","1,180.55"
